time,hours,stage,speed,depth,elevation
0.0,0.0,50.010352837508762,0.0,0.0,50.010352837508762
120.0,0.033333333333333333,50.010352837508762,0.0,0.0,50.010352837508762
240.0,0.066666666666666666,50.010352837508762,0.0,0.0,50.010352837508762
360.0,0.10000000000000001,50.010352837508762,0.0,0.0,50.010352837508762
480.0,0.13333333333333333,50.010352837508762,0.0,0.0,50.010352837508762
600.0,0.16666666666666666,50.010352837508762,0.0,0.0,50.010352837508762
720.0,0.20000000000000001,50.010352837508762,0.0,0.0,50.010352837508762
840.0,0.23333333333333334,50.010352837508762,0.0,0.0,50.010352837508762
960.0,0.26666666666666666,50.010352837508762,0.0,0.0,50.010352837508762
1080.0,0.29999999999999999,50.010352837508762,0.0,0.0,50.010352837508762
1200.0,0.33333333333333331,50.010352837508762,0.0,0.0,50.010352837508762
1320.0,0.36666666666666664,50.010352837508762,0.0,0.0,50.010352837508762
1440.0,0.40000000000000002,50.010352837508762,0.0,0.0,50.010352837508762
1560.0,0.43333333333333335,50.010352837508762,0.0,0.0,50.010352837508762
1680.0,0.46666666666666667,50.010352837508762,0.0,0.0,50.010352837508762
1800.0,0.5,50.010352837508762,0.0,0.0,50.010352837508762
1920.0,0.53333333333333333,50.010352837508762,0.0,0.0,50.010352837508762
2040.0,0.56666666666666665,50.010352837508762,0.0,0.0,50.010352837508762
2160.0,0.59999999999999998,50.010352837508762,0.0,0.0,50.010352837508762
2280.0,0.6333333333333333,50.010352837508762,0.0,0.0,50.010352837508762
2400.0,0.66666666666666663,50.010352837508762,0.0,0.0,50.010352837508762
2520.0,0.69999999999999996,50.010352837508762,0.0,0.0,50.010352837508762
2640.0,0.73333333333333328,50.010352837508762,0.0,0.0,50.010352837508762
2760.0,0.76666666666666672,50.010352837508762,0.0,0.0,50.010352837508762
2880.0,0.80000000000000004,50.010352837508762,0.0,0.0,50.010352837508762
3000.0,0.83333333333333337,50.010352837508762,0.0,0.0,50.010352837508762
3120.0,0.8666666666666667,50.010352837508762,0.0,0.0,50.010352837508762
3240.0,0.90000000000000002,50.010352837508762,0.0,0.0,50.010352837508762
3360.0,0.93333333333333335,50.010352837508762,0.0,0.0,50.010352837508762
3480.0,0.96666666666666667,50.010352837508762,0.0,0.0,50.010352837508762
3600.0,1.0,50.010352837508762,0.0,0.0,50.010352837508762
3720.0,1.0333333333333334,50.010352837508762,0.0,0.0,50.010352837508762
3840.0,1.0666666666666667,50.010352837508762,0.0,0.0,50.010352837508762
3960.0,1.1000000000000001,50.010352837508762,0.0,0.0,50.010352837508762
4080.0,1.1333333333333333,50.010352837508762,0.0,0.0,50.010352837508762
4200.0,1.1666666666666667,50.010352837508762,0.0,0.0,50.010352837508762
4320.0,1.2,50.010352837508762,0.0,0.0,50.010352837508762
4440.0,1.2333333333333334,50.010352837508762,0.0,0.0,50.010352837508762
4560.0,1.2666666666666666,50.010352837508762,0.0,0.0,50.010352837508762
4680.0,1.3,50.010352837508762,0.0,0.0,50.010352837508762
4800.0,1.3333333333333333,50.010352837508762,0.0,0.0,50.010352837508762
4920.0,1.3666666666666667,50.010352837508762,0.0,0.0,50.010352837508762
5000.0,1.3888888888888888,50.010352837508762,0.0,0.0,50.010352837508762
5030.0,1.3972222222222221,50.010352837508762,0.0,0.0,50.010352837508762
5060.0,1.4055555555555554,50.010352837508762,0.0,0.0,50.010352837508762
5090.0,1.413888888888889,50.010352837508762,0.0,0.0,50.010352837508762
5120.0,1.4222222222222223,50.010352837508762,0.0,0.0,50.010352837508762
5150.0,1.4305555555555556,50.010352837508762,0.0,0.0,50.010352837508762
5180.0,1.4388888888888889,50.010352837508762,0.0,0.0,50.010352837508762
5210.0,1.4472222222222222,50.010352837508762,0.0,0.0,50.010352837508762
5240.0,1.4555555555555555,50.010352837508762,0.0,0.0,50.010352837508762
5270.0,1.4638888888888888,50.010352837508762,0.0,0.0,50.010352837508762
5300.0,1.4722222222222223,50.010352837508762,0.0,0.0,50.010352837508762
5330.0,1.4805555555555556,50.010352837508762,0.0,0.0,50.010352837508762
5360.0,1.4888888888888889,50.010352837508762,0.0,0.0,50.010352837508762
5390.0,1.4972222222222222,50.010352837508762,0.0,0.0,50.010352837508762
5420.0,1.5055555555555555,50.010352837508762,0.0,0.0,50.010352837508762
5450.0,1.5138888888888888,50.010352837508762,0.0,0.0,50.010352837508762
5480.0,1.5222222222222221,50.010352837508762,0.0,0.0,50.010352837508762
5510.0,1.5305555555555554,50.010352837508762,0.0,0.0,50.010352837508762
5540.0,1.538888888888889,50.010352837508762,0.0,0.0,50.010352837508762
5570.0,1.5472222222222223,50.010352837508762,0.0,0.0,50.010352837508762
5600.0,1.5555555555555556,50.010352837508762,0.0,0.0,50.010352837508762
5630.0,1.5638888888888889,50.010352837508762,0.0,0.0,50.010352837508762
5660.0,1.5722222222222222,50.010352837508762,0.0,0.0,50.010352837508762
5690.0,1.5805555555555555,50.010352837508762,0.0,0.0,50.010352837508762
5720.0,1.5888888888888888,50.010352837508762,0.0,0.0,50.010352837508762
5750.0,1.5972222222222223,50.010352837508762,0.0,0.0,50.010352837508762
5780.0,1.6055555555555556,50.010352837508762,0.0,0.0,50.010352837508762
5810.0,1.6138888888888889,50.010352837508762,0.0,0.0,50.010352837508762
5840.0,1.6222222222222222,50.118417114454587,11.263141495832341,0.1080642769458251,50.010352837508762
5870.0,1.6305555555555555,50.306697898066631,9.8130975414575214,0.29634506055786858,50.010352837508762
5900.0,1.6388888888888888,50.506957161029106,9.3392335440829815,0.49660432352034434,50.010352837508762
