time,hours,stage,speed,depth,elevation
0.0,0.0,120.20324462203089,0.0,0.0,120.20324462203089
120.0,0.033333333333333333,120.20324462203089,0.0,0.0,120.20324462203089
240.0,0.066666666666666666,120.20324462203089,0.0,0.0,120.20324462203089
360.0,0.10000000000000001,120.20324462203089,0.0,0.0,120.20324462203089
480.0,0.13333333333333333,120.20324462203089,0.0,0.0,120.20324462203089
600.0,0.16666666666666666,120.20324462203089,0.0,0.0,120.20324462203089
720.0,0.20000000000000001,120.20324462203089,0.0,0.0,120.20324462203089
840.0,0.23333333333333334,120.20324462203089,0.0,0.0,120.20324462203089
960.0,0.26666666666666666,120.20324462203089,0.0,0.0,120.20324462203089
1080.0,0.29999999999999999,120.20324462203089,0.0,0.0,120.20324462203089
1200.0,0.33333333333333331,120.20324462203089,0.0,0.0,120.20324462203089
1320.0,0.36666666666666664,120.20324462203089,0.0,0.0,120.20324462203089
1440.0,0.40000000000000002,120.20324462203089,0.0,0.0,120.20324462203089
1560.0,0.43333333333333335,120.20324462203089,0.0,0.0,120.20324462203089
1680.0,0.46666666666666667,120.20324462203089,0.0,0.0,120.20324462203089
1800.0,0.5,120.20324462203089,0.0,0.0,120.20324462203089
1920.0,0.53333333333333333,120.20324462203089,0.0,0.0,120.20324462203089
2040.0,0.56666666666666665,120.20324462203089,0.0,0.0,120.20324462203089
2160.0,0.59999999999999998,120.20324462203089,0.0,0.0,120.20324462203089
2280.0,0.6333333333333333,120.20324462203089,0.0,0.0,120.20324462203089
2400.0,0.66666666666666663,120.20324462203089,0.0,0.0,120.20324462203089
2520.0,0.69999999999999996,120.20324462203089,0.0,0.0,120.20324462203089
2640.0,0.73333333333333328,120.20324462203089,0.0,0.0,120.20324462203089
2760.0,0.76666666666666672,120.20324462203089,0.0,0.0,120.20324462203089
2880.0,0.80000000000000004,120.20324462203089,0.0,0.0,120.20324462203089
3000.0,0.83333333333333337,120.20324462203089,0.0,0.0,120.20324462203089
3120.0,0.8666666666666667,120.20324462203089,0.0,0.0,120.20324462203089
3240.0,0.90000000000000002,120.20324462203089,0.0,0.0,120.20324462203089
3360.0,0.93333333333333335,120.20324462203089,0.0,0.0,120.20324462203089
3480.0,0.96666666666666667,120.20324462203089,0.0,0.0,120.20324462203089
3600.0,1.0,120.20324462203089,0.0,0.0,120.20324462203089
3720.0,1.0333333333333334,120.20324462203089,0.0,0.0,120.20324462203089
3840.0,1.0666666666666667,120.20324462203089,0.0,0.0,120.20324462203089
3960.0,1.1000000000000001,120.20324462203089,0.0,0.0,120.20324462203089
4080.0,1.1333333333333333,120.20324462203089,0.0,0.0,120.20324462203089
4200.0,1.1666666666666667,120.20324462203089,0.0,0.0,120.20324462203089
4320.0,1.2,120.20324462203089,0.0,0.0,120.20324462203089
4440.0,1.2333333333333334,120.20324462203089,0.0,0.0,120.20324462203089
4560.0,1.2666666666666666,120.20324462203089,0.0,0.0,120.20324462203089
4680.0,1.3,120.20324462203089,0.0,0.0,120.20324462203089
4800.0,1.3333333333333333,120.20324462203089,0.0,0.0,120.20324462203089
4920.0,1.3666666666666667,120.20324462203089,0.0,0.0,120.20324462203089
5000.0,1.3888888888888888,120.20324462203089,0.0,0.0,120.20324462203089
5030.0,1.3972222222222221,120.20324462203089,0.0,0.0,120.20324462203089
5060.0,1.4055555555555554,120.20324462203089,0.0,0.0,120.20324462203089
5090.0,1.413888888888889,120.20324462203089,0.0,0.0,120.20324462203089
5120.0,1.4222222222222223,120.20324462203089,0.0,0.0,120.20324462203089
5150.0,1.4305555555555556,120.20324462203089,0.0,0.0,120.20324462203089
5180.0,1.4388888888888889,120.20324462203089,0.0,0.0,120.20324462203089
5210.0,1.4472222222222222,120.20324462203089,0.0,0.0,120.20324462203089
5240.0,1.4555555555555555,120.20324462203089,0.0,0.0,120.20324462203089
5270.0,1.4638888888888888,120.20324462203089,0.0,0.0,120.20324462203089
5300.0,1.4722222222222223,120.20324462203089,0.0,0.0,120.20324462203089
5330.0,1.4805555555555556,120.20324462203089,0.0,0.0,120.20324462203089
5360.0,1.4888888888888889,120.20324462203089,0.0,0.0,120.20324462203089
5390.0,1.4972222222222222,120.20324462203089,0.0,0.0,120.20324462203089
5420.0,1.5055555555555555,120.20324462203089,0.0,0.0,120.20324462203089
5450.0,1.5138888888888888,120.20324462203089,0.0,0.0,120.20324462203089
5480.0,1.5222222222222221,120.20324462203089,0.0,0.0,120.20324462203089
5510.0,1.5305555555555554,120.20324462203089,0.0,0.0,120.20324462203089
5540.0,1.538888888888889,120.20324462203089,0.0,0.0,120.20324462203089
5570.0,1.5472222222222223,120.20324462203089,0.0,0.0,120.20324462203089
5600.0,1.5555555555555556,120.20324462203089,0.0,0.0,120.20324462203089
5630.0,1.5638888888888889,120.20324462203089,0.0,0.0,120.20324462203089
5660.0,1.5722222222222222,120.20324462203089,0.0,0.0,120.20324462203089
5690.0,1.5805555555555555,120.20324462203089,0.0,0.0,120.20324462203089
5720.0,1.5888888888888888,120.20324462203089,0.0,0.0,120.20324462203089
5750.0,1.5972222222222223,120.20324462203089,0.0,0.0,120.20324462203089
5780.0,1.6055555555555556,120.20324462203089,0.0,0.0,120.20324462203089
5810.0,1.6138888888888889,120.20324462203089,0.0,0.0,120.20324462203089
5840.0,1.6222222222222222,120.20324462203089,0.0,0.0,120.20324462203089
5870.0,1.6305555555555555,120.20324462203089,0.0,0.0,120.20324462203089
5900.0,1.6388888888888888,120.20324462203089,0.0,0.0,120.20324462203089
5930.0,1.6472222222222221,120.20324462203089,0.0,0.0,120.20324462203089
